x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.001330, -0.001082, 0.000029 
-0.001351, -0.001099, 0.000029 
-0.001382, -0.001124, 0.000030 
-0.001413, -0.001150, 0.000031 
-0.001444, -0.001175, 0.000032 
-0.001476, -0.001201, 0.000032 
-0.001508, -0.001227, 0.000033 
-0.001538, -0.001252, 0.000034 
-0.001569, -0.001277, 0.000034 
-0.001601, -0.001302, 0.000035 
-0.001633, -0.001329, 0.000036 
-0.001664, -0.001354, 0.000036 
-0.001695, -0.001379, 0.000037 
-0.001725, -0.001404, 0.000038 
-0.001757, -0.001430, 0.000038 
-0.001788, -0.001455, 0.000039 
-0.001820, -0.001481, 0.000040 
-0.001851, -0.001506, 0.000040 
-0.001882, -0.001531, 0.000041 
-0.001913, -0.001557, 0.000042 
-0.001944, -0.001582, 0.000042 
-0.001975, -0.001607, 0.000043 
-0.002007, -0.001633, 0.000044 
-0.002038, -0.001658, 0.000044 
-0.002069, -0.001683, 0.000045 
-0.002100, -0.001709, 0.000046 
-0.002132, -0.001734, 0.000047 
-0.002163, -0.001760, 0.000047 
-0.002194, -0.001785, 0.000048 
-0.002225, -0.001811, 0.000049 
-0.002258, -0.001837, 0.000049 
-0.002289, -0.001863, 0.000050 
-0.002319, -0.001887, 0.000051 
-0.002351, -0.001913, 0.000051 
-0.002383, -0.001939, 0.000052 
-0.002413, -0.001964, 0.000053 
-0.002444, -0.001989, 0.000053 
-0.002476, -0.002014, 0.000054 
