x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000243, 0.000090, 0.000391 
0.000243, 0.000090, 0.000392 
0.000248, 0.000092, 0.000400 
0.000253, 0.000094, 0.000409 
0.000259, 0.000096, 0.000417 
0.000264, 0.000098, 0.000426 
0.000269, 0.000100, 0.000434 
0.000274, 0.000102, 0.000443 
0.000280, 0.000104, 0.000451 
0.000285, 0.000106, 0.000460 
0.000290, 0.000108, 0.000468 
0.000295, 0.000110, 0.000476 
0.000301, 0.000112, 0.000485 
0.000306, 0.000114, 0.000493 
0.000311, 0.000116, 0.000502 
0.000316, 0.000118, 0.000510 
0.000321, 0.000119, 0.000519 
0.000327, 0.000121, 0.000527 
0.000332, 0.000123, 0.000535 
0.000337, 0.000125, 0.000544 
0.000342, 0.000127, 0.000552 
0.000348, 0.000129, 0.000561 
0.000353, 0.000131, 0.000569 
0.000359, 0.000134, 0.000580 
0.000363, 0.000135, 0.000586 
0.000369, 0.000137, 0.000595 
0.000374, 0.000139, 0.000603 
0.000379, 0.000141, 0.000611 
0.000384, 0.000143, 0.000620 
0.000390, 0.000145, 0.000628 
0.000395, 0.000147, 0.000637 
0.000400, 0.000149, 0.000645 
0.000405, 0.000151, 0.000654 
0.000411, 0.000153, 0.000662 
0.000416, 0.000155, 0.000671 
0.000421, 0.000156, 0.000679 
0.000426, 0.000158, 0.000688 
0.000431, 0.000160, 0.000696 
-0.001151, 0.001363, 0.000921 
-0.001152, 0.001364, 0.000922 
