x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000510, -0.000720, -0.000354 
0.000510, -0.000721, -0.000355 
0.000521, -0.000736, -0.000362 
0.000532, -0.000751, -0.000370 
0.000543, -0.000766, -0.000377 
0.000553, -0.000781, -0.000384 
0.000564, -0.000797, -0.000392 
0.000575, -0.000812, -0.000399 
0.000586, -0.000827, -0.000407 
0.000597, -0.000842, -0.000414 
0.000607, -0.000857, -0.000422 
0.000618, -0.000873, -0.000429 
0.000629, -0.000888, -0.000437 
0.000640, -0.000903, -0.000444 
0.000650, -0.000918, -0.000452 
0.000661, -0.000934, -0.000459 
0.000672, -0.000949, -0.000467 
0.000683, -0.000964, -0.000474 
0.000693, -0.000979, -0.000482 
0.000704, -0.000994, -0.000489 
0.000715, -0.001009, -0.000497 
0.000726, -0.001025, -0.000504 
0.000736, -0.001040, -0.000512 
0.000747, -0.001055, -0.000519 
0.000758, -0.001070, -0.000526 
0.000768, -0.001085, -0.000534 
0.000779, -0.001100, -0.000541 
0.000790, -0.001116, -0.000549 
0.000801, -0.001131, -0.000556 
0.000811, -0.001146, -0.000564 
0.000822, -0.001161, -0.000571 
0.000833, -0.001176, -0.000579 
0.000844, -0.001191, -0.000586 
0.000854, -0.001206, -0.000594 
0.000865, -0.001222, -0.000601 
0.000876, -0.001237, -0.000609 
0.000887, -0.001252, -0.000616 
-0.000309, -0.000743, -0.000876 
-0.000309, -0.000743, -0.000876 
-0.000325, -0.000746, -0.000889 
-0.000341, -0.000749, -0.000902 
-0.000357, -0.000752, -0.000914 
-0.000373, -0.000755, -0.000926 
