x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.001781, 0.001866, -0.000001 
-0.001782, 0.001868, -0.000001 
-0.001820, 0.001907, -0.000001 
-0.001859, 0.001947, -0.000001 
-0.001897, 0.001987, -0.000001 
-0.001935, 0.002027, -0.000001 
-0.001973, 0.002067, -0.000001 
-0.002011, 0.002108, -0.000001 
-0.002049, 0.002147, -0.000001 
-0.002089, 0.002189, -0.000001 
-0.002128, 0.002230, -0.000001 
-0.002165, 0.002268, -0.000001 
-0.002202, 0.002307, -0.000001 
-0.002240, 0.002348, -0.000001 
-0.002279, 0.002388, -0.000001 
-0.002318, 0.002428, -0.000001 
-0.002355, 0.002468, -0.000001 
-0.002393, 0.002508, -0.000001 
-0.002431, 0.002547, -0.000001 
-0.002469, 0.002587, -0.000001 
-0.002508, 0.002628, -0.000001 
-0.002546, 0.002668, -0.000001 
-0.002585, 0.002709, -0.000001 
-0.002622, 0.002748, -0.000001 
-0.002661, 0.002788, -0.000001 
-0.002699, 0.002828, -0.000001 
-0.002737, 0.002868, -0.000001 
-0.002774, 0.002907, -0.000001 
-0.002813, 0.002948, -0.000001 
-0.002851, 0.002988, -0.000001 
-0.002889, 0.003028, -0.000001 
-0.002929, 0.003069, -0.000001 
-0.002965, 0.003107, -0.000001 
-0.003004, 0.003147, -0.000001 
-0.003042, 0.003187, -0.000002 
-0.003080, 0.003228, -0.000002 
-0.003118, 0.003268, -0.000002 
